language,title,text,token_count,category,source,mixing_strategy
ab_kbd_mix,Mixed_ab_kbd_1,"1664 (зқьы фышәи хынҩажәи ԥшьба) шықәса́ - иулиантәи амзар Ҳ. ҟ. 1664-тәи ашықәс ауп. НобэкӀэ дунем лӀэужъыгъу тету къалъытэр 9, 800 фӀэкӀыу. === Систематикэр === Япэреуэ псэушъхьэхэр тхыдэм систему зэхигъэкӀыным пылъатэр Аристотел, IV лъэхъэнэм и тхыгъэ «Псэушъхьэхэм я лъэныкъуэхэр» зицӀэтэмрэ «Псэушъхьэхэр къызхэкӀамрэ» джоуэ. А системэм лъэжьыгъэ зэрхуримыкъум емылъытауэ XVII лъэхъэнэм нэс псэушъхьэхэм я системэ шъэныгъэм хэтар ягъэтэрэзымын пыхьэхэтэкъым",58,Mixed_Language,cross_language_augmentation,blocks
ab_kbd_mix,Mixed_ab_kbd_2,"748 (быжьшәи ҩынҩажәи ааба) шықәса - иулиантәи амзар 748-тәи ашықәс ауп. МэзкӀыкъыр (лат-бз. Prunella modularis obscura) - кӀыкъыр лъэпкъым щыщ лӀэужьыгъуэ къуэдзэщ. Prunella modularis obscura) - кӀыкъыр лъэпкъым щыщ лӀэужьыгъуэ къуэдзэщ. == Теплъэр == ТеплъэкӀэ къызэрыкӀуэ дыдэщ. == Теплъэр == ТеплъэкӀэ къызэрыкӀуэ дыдэщ. Щхьэр - щхъуэ-гъуэбжафэщ, тхыцӀащхьэр гъуабжэ-улъиящ, гъуабжэ-фӀыцӀафэ кусэхэр ирехыу. Щхьэр - щхъуэ-гъуэбжафэщ, тхыцӀащхьэр гъуабжэ-улъиящ, гъуабжэ-фӀыцӀафэ кусэхэр ирехыу. Жьэгъумрэ хулъащхьэмрэ щхъуабзэщ, ныбэ щӀагъымкӀэ гъуэжь-хужьыфэм хуэкӀуэжу. Жьэгъумрэ хулъащхьэмрэ щхъуабзэщ, ныбэ щӀагъымкӀэ гъуэжь-хужьыфэм хуэкӀуэжу",73,Mixed_Language,cross_language_augmentation,alternating
ab_kbd_mix,Mixed_ab_kbd_3,"== Административ-территориалтә ашара == Москва 10 аокругқәа имоуп: Агәҭабжьаратәи административтә округ Амраҭашәаратәи административтә округ Алада-мраҭашәаратәи административтә округ Аладатәи административтә округ Алада-мрагыларатәи административтә округ Амрагыларатәи административтә округ Аҩада-мрагыларатәи административтә округ Аҩадатәи административтә округ Аҩада-мраҭашәаратәи административтә округ Зеленоградтә административтә округ == Атранспорт == Мосватәи ауаажәларратә транспорт иҿиаауп. Ақалақь итранспорт хкы хада метроуп. Москватәи аметро 13 хҵәахақәа имоуп. Дунейпсом и тхылъ шы лӀэужъыгъуэхэм теухуам яхэт. == Тхыдэр == Адыгэ лъэпкъым и тхыдэр зэпымыкӀыу шы зехуэным, къэгъэсэбэпыным, гъэпсыным пышъауэ щыт, адыгэшхэр Къаукъазым щымыхъукӀэ шӀыпӀэ бжыгъэхэми цӀэрыӀуэ хъуахэ. ТхыдэмкӀэ шы лӀэужъыгъуэр адыгэ лъэпкъпсом яуэ къэплъытэ хъуну, инджылыбзэм, урысыбзэм пэмыкӀ бзэхэми шы лӀэужъыгъуэм цӀэ зэрихьэр къэбэрдеиш (ин-бз. ). == Административ-территориалтә ашара == Москва 10 аокругқәа имоуп: Агәҭабжьаратәи административтә округ Амраҭашәаратәи административтә округ Алада-мраҭашәаратәи административтә округ Аладатәи административтә округ Алада-мрагыларатәи административтә округ Амрагыларатәи административтә округ Аҩада-мрагыларатәи административтә округ Аҩадатәи административтә округ Аҩада-мраҭашәаратәи административтә округ Зеленоградтә административтә округ == Атранспорт == Мосватәи ауаажәларратә транспорт иҿиаауп",147,Mixed_Language,cross_language_augmentation,blocks
ab_kbd_mix,Mixed_ab_kbd_4,"Ҳ. Бгъэнджэды́шхуэ (лат-бз. ҟ. Porzana paykullii) - мэкъупӀэджэд лъэпкъым хохьэ. 735 (быжьшәи ҩажәи жәохә) шықәса́ - иулиантәи амзар Ҳ. Щопсэу Урысейм и КъуэкӀыпӀэ Жыжьэм, Азиэм, Индонезиэм. ҟ. И теплъэкӀэ адрей бгъэнджэдхэм нэхърэ нэхъ инщ - натӀэ щыгум ӀэпапӀэ плъыжь иӀу тетщ, щхьэщӀыбыр, щыбыр, кӀэр, дамэхэр гъуабжу щытщ, и жьэгъур хужьщ, нэӀур, пщэм и гупэр, бгъэр гъуэплъыфэщ, ныбэ щӀагъым щыщӀэдзауэ и кӀэм нэс и цыр фӀыцӀэу макуэ, кусэ хужьхэр ирикуӀэу",69,Mixed_Language,cross_language_augmentation,alternating
ab_kbd_mix,Mixed_ab_kbd_5,"705 (быжьшәи хәба) шықәса - иулиантәи амзар 705-тәи ашықәс ауп. КӀыгуугу теплъэ хэкӀыгъуэр (лат-бз. Cuculiformes) - лӀэужьыгъуэ 150-рэ мэхъу, лъэпкъыгъуэ 39-рэм къызэщӀиубыдэу. Cuculiformes) - лӀэужьыгъуэ 150-рэ мэхъу, лъэпкъыгъуэ 39-рэм къызэщӀиубыдэу. ХэкӀыгъуэ къуэдзитӀу гуэшащ. ХэкӀыгъуэ къуэдзитӀу гуэшащ. Антарктикэмрэ Арктикэмрэ щымыхъукӀэ, адрей щӀыпӀэхэм кӀыгуугу щопсэу. Антарктикэмрэ Арктикэмрэ щымыхъукӀэ, адрей щӀыпӀэхэм кӀыгуугу щопсэу. Я кӀэр, дамэхэр кӀыхьщ, жьабгъуэхэщ, лъакъуэ кӀэщӀхэщ, цы Ӏув пхъашэхэщ. Я кӀэр, дамэхэр кӀыхьщ, жьабгъуэхэщ, лъакъуэ кӀэщӀхэщ, цы Ӏув пхъашэхэщ",70,Mixed_Language,cross_language_augmentation,alternating
ab_kbd_mix,Mixed_ab_kbd_6,"Биҭу Чачба - Аладатәи Аԥсны аҳ Ԥуҭо Чачба диԥҳан, еицырдыруаз аҭырқәа авизир Абаза-ԥашьа иактәи иԥҳәыс лакәын. БжэнщӀэфин (лат-бз. == Аԥсҭазаара == Биҭу Чачба - Ԥуҭо Чачбеи уи иԥшәмаԥҳәыс аҳкәажә Шьахьынџьани рыԥҳа лоуп. Caprimulgus indicus) - бжэнщӀэф лъэпкъым щыщ къуалэбзу пӀащэщ и лъэпкъэгъум елъытамэ. Аԥснытәи аҳәынҭқарраҿы ииз. == Теплъэр == КъызэрыкӀуэ бжэнщӀэфым елъытауэ пӀащэщ, къещэч г. Ԥыҭрамҭак ашьҭахь Биҭу ԥҳәысс дааигоит Меҳмеҭ Абаза-ԥашьа. 100 нэс, дамэ лъэныкъуэр см. Лхаҵа дицны Ҭырқәтәылаҟа ддәықәлоит. 20-25, теплъэкӀи и лъэпкъэгъухэм мащӀэу къащхьэщокӀ, къапщтэмэ, кӀэ бзийхэм яхэлъ ӀэпапӀэ хужьышхуэхэмкӀэ",83,Mixed_Language,cross_language_augmentation,alternating
ab_kbd_mix,Mixed_ab_kbd_7,"Ашықәс анҵәамҭанӡа иаанхоит 116 мшы. == Ахҭысқәа == 1522 - аҭоурых аҟны раԥхьаӡакәны адгьылзегьы иакәшаны ихынҳәит аӷба «Викториа» 1669 - 21-шықәса аҭырқәцәа рнапаҟны иҟаз венециатәи абаа Кандиа (асахь. ) ахы иақәиҭтәхеит 1689 - Нерчинсктәи аиқәшаҳаҭра раԥхьаӡакәны Урыстәылеи Китаии рыбжьара аҳәаа азгәанаҭеит 1847 - Генри Девид Торо Уолденсктәи аӡҭачы ахықә аҿы иҟаз иқәацә ааныжьны Емерсон иҩнахьы диасит 1955 - Стамԥыл аеллин милаҭеиҵа иаҿагылара иазкыз массала ахынҭаҩынҭарақәа ирылагеит 1989 - 67 шықәса Урыстәыла иалҵны иҟаз ашәҟәыҩҩы Нина Берберова дхынҳәит 1991 - СССР Аҳәынҭқарратә Совет Естониа, Латвиа Литва ахьыԥшымра азханаҵеит 1991 - Ленинград аҭоурыхтә хьӡы Санкт-Петербург азырхынҳәуп. Еджэрыкъуай Мэхуэщ. Мэмхэгъу. Бжьэдыгъу: Чэрчэней, Хьэмыщ",100,Mixed_Language,cross_language_augmentation,blocks
ab_kbd_mix,Mixed_ab_kbd_8,"1891 (зқьы аашәи ԥшьынҩажәи жәеиза) шықәса - иулиантәи амзар 1891-тәи ашықәс ауп. Шы плъыфэ - шым и цым, фэм, нэхэм я фэр. Гъэпсыгъуэ я зэшъхьэщыкӀыгъуэмкӀэ нэхъыфӀу языту щытыр. Гъэпсыгъуэ я зэшъхьэщыкӀыгъуэмкӀэ нэхъыфӀу языту щытыр. == Нэхъышъхьэ плъыфэхэр == Пэсырей зэманым щыкӀэдзауэ плъыфиплӀ нэхъышъхьу къалъытэхэ, ахэр: Гъуабджэ Гъуэзэфэзэ КъуафцӀэ/Къарэ ПцӀэгъуэплъ Адрей плъыфэхэр къебжэкӀа плӀым къахэкӀху къэлъытэгъуэ яӀэ. == Нэхъышъхьэ плъыфэхэр == Пэсырей зэманым щыкӀэдзауэ плъыфиплӀ нэхъышъхьу къалъытэхэ, ахэр: Гъуабджэ Гъуэзэфэзэ КъуафцӀэ/Къарэ ПцӀэгъуэплъ Адрей плъыфэхэр къебжэкӀа плӀым къахэкӀху къэлъытэгъуэ яӀэ. === Гъуабджэ === Зи цыр тхъуауэ щытыр. === Гъуабджэ === Зи цыр тхъуауэ щытыр. Схуэдэ плъыфэми къахэкӀыфыну, гъэ къэс я тхъугъэ хэхъурэ. Схуэдэ плъыфэми къахэкӀыфыну, гъэ къэс я тхъугъэ хэхъурэ",108,Mixed_Language,cross_language_augmentation,alternating
ab_kbd_mix,Mixed_ab_kbd_9,"Ԥхынгәымза́ 17 (Ԥхынгәымза́ жәи́бжь), Иу́ль 17, Ԥхынгәы́ 17 - григориантәи амзар 198 тәи амш (199 тәи амш ашықәс ду ала) ауп. Къэбэрдей-Балъкъэр Республикэ (Къэбэрдей-Балъкъэр; урбз. Ашықәс анҵәамҭанӡа иаанхоит 167 мшы. Кабардино-Балкарская Республика; къэр. == Ахҭысқәа == 1429 - Карл VII афранцызтә аҳтәарҭазы агәыргьын ихаҵара : ацеремониаан абираҟ ихаргыланы илкуп ахархь уаҩы Жанна д’Арк (асахь. -балъкъ. ). Къабарты-Малкъар Республика) - Урысей Федерацэм хыхьэ республикэ. 1716 - Пиотр I ифлот иманы Копенгаген днаӡеит 1785 - словацктәи авантиурист Мориц Бениовски Мадагаскар дшахагыло атәы рылеиҳәеит 1868 - иапониатәи аҳҭнықалақь Киото аҟнытә Токиоҟа ииагоуп 1918 - Екатеринбург еихсны дыршьит аҵыхәтәантәи урыстәылатәи аимператор Николаи II, уи иҭаацәеи изааигәаз ауааи 1918 - Сибра Аамҭалатәи аиҳабыра Омск Сибра ахьыԥшымразы Адекларациа аднакылеит 1929 - СССР Китаии иареи рыбжьара адипломатиатә еизыҟазаашьақәа еиԥнарҟьеит КВЖД инамаданы аимак иахырҟьаны 1975 - ҩ-тәылак рыҟнытә акосмостә ӷбақәа ҩба «Соиуз-19» (СССР) - и «Аполлони» (ЕАА) раԥхьатәи реиԥылара. Къэралыгъуэ щыхъуар - 1 фокӀадэ 1921 гъэм",148,Mixed_Language,cross_language_augmentation,alternating
ab_kbd_mix,Mixed_ab_kbd_10,"Гәында Сергеи-иԥҳа Кәыҵниа-ԥҳа (аур. Фредерик Франсуа Шопен (фр-бз. Гунда Сергеевна Квициния; хәажәкырамза 22, 1965 ш. Frédéric François Chopin, лахь-бз. , Аҭара, Очамчыра араион, Аԥснытәи АССР) - Аԥсуа шәҟәыҩҩы, апоет, аиҭагаҩ. Fryderyk Franciszek Szopen, 1810 гъатхэпэм и 1, Желязова-Воля - 1849 жэпуэгъуэм и 17, Париж) - Лэхьыйрэ фрэнджрэ щыщ пшыналъэ цӀэрыӀуэ. == Абиографиа == Диит 1965 шықәса хәажәкырамза 21 рзы Аҭара Очамчыра араион. == Тхылъхэр == Асафьев Б. 1982 шыҟәсазы дҭалоит Аԥсуа ҳәыннҭқарратә университет, далгоит 1987 шықәсазы ҳазҭагылоу аамҭазы аус лукит аԥсуа бызшәа аҳәынҭқарратә фонд адиректор. В",86,Mixed_Language,cross_language_augmentation,alternating
ab_ce_mix,Mixed_ab_ce_1,"Гвинеиа (афр. Никитовка (оьрс. Guinée), аофициалтә хьӡы: Гвинеиатәи Ареспублика (афр. Никитовка) - Российн Федерацин Пензин областан Земетчинан кӀоштара эвла. République de Guinée) - Мраҭашәара-Африкатәи атәыла. == Климат == Кхузахь климат барамера континенталан йу, дикка йовхачу аьхкенца, барамехь шийлачу Ӏаьнца. == Административтә шара == Гвинеиа иаку аҳәынҭқарра ауп, ари атәыла 8 административтә регионқәа (афр. Кхузахь йукъара климатан сиптийн амалехь ду, цхьацца муьрашкахь дикка хаалуш климатан элементаш ловзаран амплитуда йоккха хиларца",69,Mixed_Language,cross_language_augmentation,alternating
ab_ce_mix,Mixed_ab_ce_2,"Ҳ. Паломбара Пикола () - Италин Апули регионан Ори коммунера эвла. ҟ. == Климат == Кхузахь климат йу Лаьттайуккъера хӀордан, барамехь йекъа а, йовха, Ӏа шийла ца хуьйла. 735 (быжьшәи ҩажәи жәохә) шықәса́ - иулиантәи амзар Ҳ. == Литература == Gino Moliterno, ур. ҟ. (2003). 735-тәи ашықәс ауп. Encyclopedia of Contemporary Italian Culture",53,Mixed_Language,cross_language_augmentation,alternating
ab_ce_mix,Mixed_ab_ce_3,"1078 (зқьы хынҩажәи жәаа) шықәса - иулиантәи амзар 1078-тәи ашықәс ауп. Бугри (оьрс. Бугры) - Российн Федерацин Новгородан областан Хвойнин кӀоштара эвла. Бугры) - Российн Федерацин Новгородан областан Хвойнин кӀоштара эвла. == Климат == Кхузахь климат барамера континенталан, хӀордан климатан герга йу, цуьнан амалехь тӀех сов тӀуналла, йовха йоцу аьхке, йовха, йеха гуьйре, барамехь кӀеда Ӏа, йеха шийло бӀаьсте. == Климат == Кхузахь климат барамера континенталан, хӀордан климатан герга йу, цуьнан амалехь тӀех сов тӀуналла, йовха йоцу аьхке, йовха, йеха гуьйре, барамехь кӀеда Ӏа, йеха шийло бӀаьсте. Ӏай кхоьлина хенан хӀоттам хуьлу, йукъа-кара (5-7 де баттахь) йовхонашца. Ӏай кхоьлина хенан хӀоттам хуьлу, йукъа-кара (5-7 де баттахь) йовхонашца. Ӏа дохделча ша хьокху. Ӏа дохделча ша хьокху",115,Mixed_Language,cross_language_augmentation,alternating
ab_ce_mix,Mixed_ab_ce_4,"Аба́за бызшәа́ (абаз. Турксад (оьрс. Абаза бызшва) - абазақәа рыбызшәа. Турксад) - Российн Федерацин Ставрополан мехкан Левокумскан кӀоштара эвла. абаза бызшәа ашьхарыуатәи ( абаз. == Климат == Эвла йу барамера континенталан климатан зонехь, алсама хуьлу малхбален а, малхбузен а мехаш. Ащхъарауа) адиалект абаза бызшәа ҭаԥанттәи (ашәуа) (абаз. Климатан раж шеран дохаллехь чӀогӀа хийцало, шеран метеорологин заманаш, дукха хьолехь, рузманца ца нисло. Ашвыуа) адиалект === Абжьыҟатә шьҭыбжьаҟәа === [a] а [ja] йа → [je̞] йе → [e̞] е → [e] е [aj] ай → [e̞] е → [e] е [ə] ы [əj] й → [əi] й → [i] и [jə] й → [iə] й → [i] и [wa] уа → [wo̞] уо → [o̞] о → [o] о [aw] ау → [o̞w] оу → [o̞] о → [o] о [wə] у (уы) → [wu] у → [u] у [əw] у (ыу) → [uw] у → [u] у === Аҵыбжьыҟатә шьҭыбжьаҟәа === Аиеҵәа: ашьхаруа диалект",153,Mixed_Language,cross_language_augmentation,alternating
ab_ce_mix,Mixed_ab_ce_5,"Мцхеҭа-Мҭианеҭи атәылаҿацә (ақырҭ. Первомайски (оьрс. მცხეთა-მთიანეთის მხარე). Первомайский) - Российн Федерацин Удмуртин Киясован кӀоштара эвла. == Атерриториа == Атерриториа - 6785 км². == Климат == Лаьтта къилбаседа бараман асанехь, Еврази материкан кӀоргенехь, Атлантикин а, Къилбаседа Шен Ӏапказийн хӀордашна генахь. == Аланхо == Атәылаҿацә иаланхо - 94 573-ҩык. Цундела цуьнан климат барамера континенталан йу дехачу шийлачу Ӏашца, йовхачу аьхкенца, дика къаьстачу шеран заманашца бӀаьста а, гурахь а. (2014 ш. Атлантикин Ӏапказ тӀиера кхуза йогӀу йовха хӀаваъ",75,Mixed_Language,cross_language_augmentation,alternating
ab_ce_mix,Mixed_ab_ce_6,"== Алитература == Аԥсны аҭҵаарадыррақәа ракадемиа Д. И. Гәлиа ихьӡ зху Аԥсуаҭҵааратә институт, «Аԥсуа поезиа антологиа XX ашәышықәса», Аҟәа-Москва, 2009, ад. Ӏумар Ӏалуевич Пасха́ев (1988 шеран 31 август, Шела, Нохч-ГӀалгӀайн АССР, РСФСР, СССР) - нохчийн кикбоксёр, 4-за Российн чемпион, 2007 шарахь дуьненан чемпионатан совгӀатхо, 2009 шарахь дуьненан чемпион, 2010 шарахь Европин чемпион, 2013 шарахь дуьненан Кубок йаьккхинарг, 2012 шарахь профессионалашна йукъахь Европин чемпион, Российн Сийлахь спортан говзанча (2015). Иза Ӏамош ву Нохчийн Республикин Сийлахь тренер Сайхан Джамалдинов. == Хьажоргаш == Умар Пасхаев Архивйина 2014-08-11 - Wayback Machine Умар Пасхаев - чемпион Мира по кикбоксингу Архивйина 2014-08-11 - Wayback Machine Два золота и бронза наших кикбоксеров Архивйина 2014-10-27 - Wayback Machine Три чемпиона России Архивйина 2014-08-11 - Wayback Machine Мовлади Абдулаев. , Аҟәа) - Аԥсуа шәҟәыҩҩы, апоет, асатирик, адраматург. == Абиографиа == Диит 1932 шықәса нанҳәамза 20 рзы Кәтол ақыҭа Очамчыра араион",141,Mixed_Language,cross_language_augmentation,blocks
ab_ce_mix,Mixed_ab_ce_7,"Ҳ. Андре́й Ю́рьевич Федько́в (1971 шеран 4 июль, Дон-тӀера-Ростов) - советски а, российски а футболист, нападающий. ҟ. == Биографи == СДЮСШОР СКА Ростов-на-Дону кхиамхо (цуьнан хьлхара тренер вара Юрий Дмитриевич Агеев), ростован спортинтернатан кхиамхо. 204 (ҩышәи ԥшьба) шықәса́ - иулиантәи амзар Ҳ. Иза левзира «Ростсельмашехь» (Ростов-на-Дону, 1988, 1992), СКА Ростов-на-Дону (1989-1991, 2006), «Спартак»-дубль Москва (1991), «Кремень» Кременчуг (1992-1994, 1996-1997), ЦСКА-«Борисфен» Киев (1995), «Шахтёр» Донецк (1995-1996), «Балтика» Калининград (1997-1999), «Сокол» Саратов (2000-2003), «Терек» Грозный (2004-2005, 2007), «Шексна» Череповец (2008). ҟ. Иза левзира Российн чемпионатан лакхара лигехь 151 матч, чуьтуьхуьра 38 гол. 204-тәи ашықәс ауп. Украинин лакхара лигехь иза левзира 114 матч, чуьтуьхира 39 гол",103,Mixed_Language,cross_language_augmentation,alternating
ab_ce_mix,Mixed_ab_ce_8,"1784 (зқьы быжьшәи ԥшьынҩажәи ԥшьба) шықәса́ - иулиантәи амзар Ҳ. ҟ. 1784-тәи ашықәс ауп. ЙоӀ йелира ненал ши де тӀаьхьа. Мария Тереза дӀайоьллина императоран къуббехь Венехь. == Бераш == Франц II-гӀачун а, Мария Терезин а кхойтта берех дийна дисира: Мария Луиза (1791-1847), хьалхара маре Наполеон Бонапарте, шолгӀа маре граф Нейпперге, кхоалгӀа граф Бомбеле; Фердинанд I (1793-1875), Австрин император; Мария Леопольдина (1797-1826), марехь хилла Бразилин императорехь Педру I-чуьнгахь; Мария Клементина (1798-1881), марехь хилла шен ненан вешехь Салернон принцехь Леопольдехь; Мария Каролина (1801-1832), марехь хилла Саксонин принцехь Фридрих Августехь II; Франц Карлан (1802-1878) зуда хилла София Баварин; Мария Анна (1804-1858), марехь йоцуш йелла",101,Mixed_Language,cross_language_augmentation,blocks
ab_ce_mix,Mixed_ab_ce_9,"1573 (зқьы хәшәи хынҩажәи жәаха) шықәса - иулиантәи амзар 1573-тәи ашықәс ауп. Евсейкино (оьрс. Евсейкино) - Российн Федерацин Марий Элан Килемарин кӀоштара эвла. Евсейкино) - Российн Федерацин Марий Элан Килемарин кӀоштара эвла. == Климат == Кхузахь бараме континенталан климат йу. == Климат == Кхузахь бараме континенталан климат йу. Ӏа кхузахь дикка деха а, ло долуш а ду, ткъа аьхке - дикка йовха йу. Ӏа кхузахь дикка деха а, ло долуш а ду, ткъа аьхке - дикка йовха йу. Мехкан Ӏаткъам бо Атлантикин а, Арктикин а хӀаваан массаш. Мехкан Ӏаткъам бо Атлантикин а, Арктикин а хӀаваан массаш",96,Mixed_Language,cross_language_augmentation,alternating
kbd_ce_mix,Mixed_kbd_ce_1,"Бзупэгъум лъэпкъыр (лат-бз. Ума́р Чича́ев (1989 шо) - нохчийн ийина кепар латархо, Европин а, дуьненан а тхэквондон чемпион, кикбоксинган Российн спортан говзанча. Fringillidae) - унэбзу хэкӀыгъуэ лъэпкъщ, лӀэужьыгъуи 120-рэ фӀэкӀыу къызэщӀиубыду. == Хьажоргаш == Профиль Умара Чичаева на сайте бойцовского клуба «Беркут» Архивйина 2014-11-05 - Wayback Machine Профиль Умара Чичаева на сайте FightLife. == Теплъэр == ЛӀэужьыгъу хъуари псори пэгъумхэщ, быдэу зэхэщӀыхьащ, щхьэхъурей пщагуэхэщ, зэмыфэгъухэщ. ru Архивйина 2014-11-05 - Wayback Machine Профиль Умара Чичаева на сайте FightTime. ЛӀэужьыгъуэ нэхъыбэм хъухэмрэ анэхэмрэ я теплъэр зэхуэдэкъым. ru Профиль Умара Чичаева на сайте ProFC. == Здэпсэухэр == Бзупэгъумхэр здэмыпсэу щӀыпӀэ гъуэтыгъуейщ. ws Архивйина 2014-11-05 - Wayback Machine",104,Mixed_Language,cross_language_augmentation,alternating
kbd_ce_mix,Mixed_kbd_ce_2,"МэкъупӀэбзу (лат-бз. Уерта эль Ваден - Мексикин Герреро штатан Текпан-де-Галеана муниципалитетера нах беха меттиг. Anthus pratensis) - мывэкӀэпыс лъэпкъым щыщ лӀэужьыгъуэщ. == Географи == Уерта эль Ваден лаьтташ йу Мексикин къилба-малхбузехьара декъехь, Мехико гӀалин къилбехьа. == Теплъэр == Къуалэбзу щхъуафэ цӀыкӀущ. == Климат == Кхузахь климат йу кӀаьда йовха, шера-йуккъера температура йу 21,9 °C. ТхыцӀэр щхъуэ-гъуэжьыфэщ кусэ фӀыцӀэхэр хэлъу, ныбэ щӀагъыр хужьыфэщ, хулъащхьэми, бгъэми, джабэхэми кусэ Ӏув хэлъу. == Истори == Дуьххьара адамаш 20 эзар герг шо хьалха кхуза даха хевшина. == Здэпсэухэр == Нэхъыбэм здэплъагъур щӀылъэрщ. Уьш хила боху ольмекаш",91,Mixed_Language,cross_language_augmentation,alternating
kbd_ce_mix,Mixed_kbd_ce_3,"Валерия Гай Германика (къыщыхъуар 1984 гъатхэпэм и 1) - урысейм и режисор, MTV каналым и креатив директор (2010 гъэм щыкӀэдзауэ). Ленчно () - Польшин Лодзинскан воеводаллин Сулеюв гминера эвла. Урысейм и режисорхэм я гилдиэм хэт. == Климат == Кхузахь климат барамехь континенталан йу, аьхка йовха хуьлу, ткъа Ӏа барамехь-шийла хуьлу. == ГъащӀэм и тхыдэр == Мэзкуу къыщыхъуа. Шеран уггаре а бовха бутт бу - июль (мангалан), уггаре а шийла - январь (кхолламан). И цӀэдыдэр Валериэ Дудинскэ. == Хьажоргаш == «Morąg - z dziejów miasta i powiatu», Pojezierze, Olsztyn 1973 Мякотин В. Ядэр Игор Дудинскэ, хъыбарышъэлэжьыгъэ. А",96,Mixed_Language,cross_language_augmentation,alternating
kbd_ce_mix,Mixed_kbd_ce_4,"Бжьо (лат-бз. ЖехӀал неха берег (фр. : Dama dama, ур-бз. Côte des Barbaresques) - тӀаьхьара Йуккъера бӀешерера (XV бӀешо) XIX бӀешо кхаччалц хилла Къилбаседа Африкин ЛаьттайуккъерахӀордйистан бердйистан европин цӀе. : Лань) - къэкӀыгъэшх псэушъхьа, шэрыпӀ, щыхь лъэпкъым ящыщу. ЖехӀал неха бердан йукъахь лорура МагӀрибан мехкийн (Алжазаира, Тунис, МагӀриб) бердаш. Адрейхэм нэхъ зэрамыхьчыр бжъакъуэ бгъуэшхуэхэмрэ фэ уэгумрэ. Наггахь Ливин а, Мисран а бердаш. == Аплъэпкъыр == Бжьор мэзбджэным нэхърэ нэхъ иныфӀу щытщ, ауэ шъыхьым нэхърэ нэхъ цӀыкӀу икӀи нэхъ псынкӀэ. Цигахь берберийн хӀордан талорхой-корсараш Ӏаш болу дуккха а портийн базанаш лаьттара, цара кхерамехь латтабора ЛаьттайуккъерахӀордйистан къилбаседехьара керста бахархой",97,Mixed_Language,cross_language_augmentation,alternating
kbd_ce_mix,Mixed_kbd_ce_5,"БабыщыпцӀэ теплъэ лъэпкъыр (лат-бз. (9845) Окамураосаму (лат. Podicipedidae) - хэкӀыгъуэр зэрыхъур зы лъэпкъщ, лъэпкъыгъуихрэ лӀэужьыгъуэ 17-рэу зэщхьэщыкӀыжу. Okamuraosamu) - Маьлхан системехь астероидийн коьрта асанехь, Марсан а, Юпитеран а орбиташна йукъахь лаьтташ йолу астероид. Япэ Podiceps лӀэпкъыгъуэм щыщхэм дунейпсом уащыпэщӀохуэр, Антарктикэмрэ Арктикэмрэ къанэмыщӀа. == Истори == ДӀайиллина 1990 шеран 27 мартехь К. Адрей лъэпкъыгъуэхэр здэщыӀэр Америкэ закъуэщ. Эндатэ, К. Урысейм бабыщыпцӀэ лӀэужьыгъуитху щогъуалъхьэ, нэхъыщхьэу ипщэ лъэныкъуэм. Ватанабэ цӀе йолу Ӏилманчо Китами обсерваторехь",71,Mixed_Language,cross_language_augmentation,alternating
kbd_ce_mix,Mixed_kbd_ce_6,"Беларусь, Рэспубліка Беларусь, урбз. Белоруссия, Республика Беларусь) - кърал КъуэкӀыпӀэ Еуропэм. 1991 гъэм нэгъунэ Совет Социал Республикэ Урысыху щыта. Берриге хӀордаш цаьрна йуккъе боьлхуш бу. == Хьажоргаш == Викилармехь йу Ӏапказ теман медиафайлаш Ӏапказы и моряАрхивйина 2016-02-01 - Wayback Machine. П. Икъэралгъунэр къуэкӀыпӀэмрэ ишъхъэрэмкӀэрэ Урысейм иде ирокӀуэ, Латвиэмрэ Литуамрэ ишъхъэрэмрэ ишъхъэрэ-къуэхьапӀэмкӀэрэ. Полшэм - къэхьапӀэмкӀэрэ, Украинэм - ипшъэмкӀэ",57,Mixed_Language,cross_language_augmentation,blocks
kbd_ce_mix,Mixed_kbd_ce_7,"МутӀыхъуасуа (ур-бз. Вулька-Даньковска () - Польшин Мазовин воеводаллин Блендув гминера эвла. : Пластунка) - Урысейм, и Краснодар къэралым Щачэшхуэм хэт Хьуэдз куейм щыщ хьаблэ. == Климат == Кхузахь климат барамехь континенталан йу, аьхка йовха хуьлу, ткъа Ӏа барамехь-шийла хуьлу. Щачэпсым и псыхъуэм дэт == Тхыдэр == Урыс-Къаукъаз зауэр имыух кӀышъэ ижьыгъурабгъу ӀуфэмкӀэ щыӀа хьаблэ лъэныкъуэр убых хьаблэ нэхъ иным хэту щыта, Бэрзэдж лъэпкъым яуэ. Шеран уггаре а бовха бутт бу - июль (мангалан), уггаре а шийла - январь (кхолламан). МутӀыхъуасуа-хьаблэр Псыхэ къыздыкӀэж шӀыпӀэм нэгъунэ нэсыт. == Хьажоргаш == «Morąg - z dziejów miasta i powiatu», Pojezierze, Olsztyn 1973 Мякотин В. Хьаблэм ипшъэ лъэныкъуэм ( Япэрей ДэхьапӀэ, Гупэ ДэхьапӀэм идежь. А",110,Mixed_Language,cross_language_augmentation,alternating
