language,title,text,token_count,category,source,mixing_strategy,original_id
kv,Synthetic_kv_11,"витӧдас - Полльӧын, квайтӧдас - Пожӧгдінын. == Приметаяс: == Опонасей лунӧ кӧ лун тӧв, тулыс лоӧ дженьыд; асылыс кӧ кӧдзыд, а ӧбӧд бӧрас шоныд - тулыс помыс водз воас, воыс лоас бур урожая. Опонасей лунӧ керкалӧн лунладорсьыс кӧ сылӧ лым, тайӧ вонас нянь кынмас. Опонасей лунӧ кӧ пурга, Илля лунӧ СССР-са нимйӧза артист Эдуард Колмановский (кулiс 1994) 1941 - коми балерина, Коми АССР-са нимйӧза артист Инна Чуистова (кулiс 2013) 1941 - коми гижысь, драматург Николай Белых (куліс 1992) == Кулiсны == 1977 - драматург да киносценарист Константин Исаев («Подвиг разведчика», «Павел Корчагин») (чужис 1907) 1987 - коми гижысь, математик-туялысь, физика-математика Тöвшöр тӧлысь 9-öд лун - Григорий календарын 9-öд лун. Во помöдз 356 лун (кассяна воясö - 357 лун). == Гажлунъяс == Степан лун - коми йӧзкостса календарын. == Нимлун == Нимлун пасйöны Степан, Педӧр, Денис. == Лоӧмторъяс == 1905 - Вир кисьтана вежалун (рочӧн Кровавое воскресенье) == Чужисны == 1797 - саридзті роч ветлысь да Войвыв туялысь, адмирал Фердинанд Врангель (куліс 1870) 1890 - чешса гижысь",166,Synthetic,data_augmentation,,
kv,Synthetic_kv_12,"начальникӧн. == Удж == О. Н. Савенко пырӧдчылӧма войтыркостса да ставроссияса унасикас телефестивальӧ да конкурсӧ. Коми войтырлӧн традицияяс да культураяс йылысь фильмъяс дасьтӧмысь шедӧдӧма Коми Республикаса канму премия. «Финно-угорский мир» телеуджтасысь сылы сетӧма Коми Республикаса Веськӧдлан котырлӧн премия. О. Н. Савенко - Россияса журналист котырӧ пырысь. Россияын Айму культура да Гайзер Вячеслав Михайлович - Коми республикаса Юралысь (2010-2015). == Олан туй == 1966, ӧшым тӧлысь 28 лун - чужис Коми АССР-са Инта карын. Батьыс Михаил Иосифович - ыстӧм немеч, «Интинская» горно-обогатительнӧй шахтаын нэм чӧжыс уджалӧма; мамыс Нина Николаевна - коми (Луздор районысь), велӧдӧма химия да биология Интаса 6 No школаын. лунас сійӧс да нӧшта 14 мортӧс арестуйтісны кык тӧлысь вылӧ. 2015, кӧч тӧлысь 30 лун - Рочму Федерацияса Президент Владимир Путинлӧн индӧдӧн В.М. Гайзер вештӧма Коми Республикаса Юралысьысь («в связи с утратой доверия Президента Российской Федерации»). === Россияса ведомствояслӧн наградаяс",140,Synthetic,data_augmentation,,
kv,Synthetic_kv_13,"быдмӧгъяс костӧ. Везйыс ён да, кӧть мый кузьта зэвтчылас, бурӧн оз ор. Сэтчӧ и пысасьӧны-сибдӧны бордъя лэбалысь ловъяс - гутъяс да бобувъяс. Шедӧм кыйдӧссӧ пагӧдӧм бӧрын чераньыс нӧшта на сійӧс резыштӧ кизьӧрториӧн, медым тадзи небзьӧдны да водз кокнас чурскыны-нёнявны (вомыс абу). == Ӧшмӧсъяс == Ракин А. Вӧр-васа олысьяс. - Сыктывкар: (52 530 712 морт) . Президентавны босьтчӧма 2008-ӧд вося ода-кора тӧлысь 7-ӧд лунӧ да дугдӧма 2012-ӧд вося ода-кора тӧлысь 6-ӧд лунӧ. == Ӧшмӧсъяс == Россияса президентлӧн официальнӧй сайт Россияса Президента официальнӧй видеоблог Официальный видеоканал Президента Российской Федерации на Нопъя черань (сідзжӧ креста черань, латинӧн Araneus) - аранеид ордысь аранеоморф класс юкӧнысь черань чукӧр. == Оласног да паськалӧм == Аслыспӧлӧслуныс кынӧмас крест кодь еджыд чутъяса серпасыс да ыджыд гӧгрӧс мыгӧрыс, быттьӧ нопъясьӧма. Олӧ шоч пуяса вӧръясын да вӧр дорӧсъясын, эрдаинъясын да паркъясын. Кык метр пасьта тывсӧ зэвтӧ пуяс да православие, эмӧсь лютерана да ас эскӧмӧ кутчысьяс (мокшень кой). Мокшалӧн торъя этнографическӧй котыр каратайяс, олӧны Татарстанса Кама-Устьин районын, сёрнитӧны тотара сёрнисикас сора мокша кывйӧн. == Лыд == СССР-ын 1926 воын олӧма 392 400 мокша,",172,Synthetic,data_augmentation,,
kv,Synthetic_kv_14,"Сигудӧк - Коми Республикаын сьыланкыв да йӧктӧмлӧн образцовӧй челядь ансамбль, коді уджалӧ содтӧд тӧдӧмлун сетан республикаса шӧрин бердын. Лӧсьӧдӧма 1966 воын. == История == Сыктывкарса том йӧзлысь «Сигудӧк» ансамбль лӧсьӧдӧм йылысь шуӧмсӧ вӧлі вынсьӧдӧма 1966 вося кӧч тӧлысь 14-ӧд лунӧ Коми АССР-са профессионально-техническӧй велӧдӧмлӧн управлениеса коллегия дырйи. Концертъясӧн ансамбль вӧлі древнейших времен до конца XX века: В 2-х т. / Под общей редакцией А.Ф. Сметанина. - Сыктывкар, 2004. Республика Коми: Административно-территориальное деление на 1 августа 1992 г. Издание пятое. - Сыктывкар, 1992. Республика Коми: Энциклопедия. - Сыктывкар, 1997-2000. - Т. Millennium Tower (""Тысячелетие вежа"") - небоскреб, коді лоӧ коймӧдӧн Венаын да коймӧдӧн Австрияын, Дунай башня (252 метра) да DC башняяс (250 метра) бӧрын. Вежа сулалӧ Дунай ю берегын, Тысячелетньӧй кар районын, жырйӧн веськӧдлӧ Наталья Витальевна Савина. == Ансамбль нимӧдысьяс == Александр Брагин - Коми Республикаса нимйӧза артист, «Асъя кыа» канму ансамбльса балетын сьылысь Людмила Васильева - балса йӧктӧмъяслӧн ансамбльӧн веськӧдлысь (Улыс Одес посёлок) Елена Казакова - сьыланкыв да йӧктӧмлӧн «Сигудöк» образцовӧй ансамбльын художественнӧй веськӧдлысь Владимир Коснырев - «Асъя кыа» канму ансамбльса Кулига (рочӧн Кулига) - Коми Республикаын Луздор районса Слудка сикт овмӧдчӧмин улӧ пырысь грезд. == Ӧшмӧсъяс == Атлас Республики Коми. - Москва, 2000. Жеребцов И.Л. Где ты живешь: Населенные пункты Республики Коми.",203,Synthetic,data_augmentation,,
kv,Synthetic_kv_15,"Трёхозёркаса рейдысь начальник Галев Порфирий Иванович кадӧ. Сэки вӧлі кыпӧдӧма сідз шусяна Киров район дас кык патераа кык судта пу керкаясысь. 1971 вося урасьӧм тӧлысь 11-ӧд лунсянь - Вычегодскӧй сикт сӧветса шӧрин, 1974-ӧд вося рака тӧлысь 19-ӧд лунсянь - уджалан посёлок, Сьӧдкыркӧтшса посёлок сӧветлӧн шӧрин. == Ӧтуввез == Сыктывкар каркытш Сьӧдкыркӧтш (рочӧн Седкыркещ) - Сыктывкар каркытшӧ пырысь каркодь посёлок. == География == Посёлок пукалӧ Эжва юлӧн веськыд берегын. Сьӧдкыркӧтшсянь Сыктывкарӧдз 12 км. == История == Сьӧдкыркӧтшса запань да сы бердса посёлок артмисны 1940-ӧд воясӧ. Медводз йӧзыс олісны дебаркадеръясын да мукуаясын - найӧс вӧчисны ӧнія Сьӧдкыркӧтшсянь Эжва ю горувджык важ шойна сетӧма 42 Россияса спортсменлы. Варччысь Оксана Савченко шедӧдіс вит зарни медаль. Та кындзи Лондонын Россияса вермасьысьяс пуктісны 14 мирса рекорд варччӧмын да кокни атлетикаын. Россияса паралимпиадаса котыр босьтіс мӧд места да кыпӧдчис квайт пункт вылӧ. 2000 воын Россия вӧлі 14 места вылын, 2004-ын - 11, 2008-ын - 8,",148,Synthetic,data_augmentation,,
kv,Synthetic_kv_16,"«Ыбшар» (1989); «Оласö да выласö» (1990) коми-перым фольклор чукöр; «Кытчö тiйö мунатö» (1991); «Парма Прикамская» (1995); «Заветный клад» (1997). == Наградаяс да премиаяс == Коми АССР-са искусствоясын нималана уджалысь (1985) Коми Республикаса нимйӧза серпасалысь Литература да искусство юкӧнын Коми Республикаса канму премиа (2004) - «Коми народные сказки» да Владимир Тиминлӧн Шаблон:Серпасыс абу Мошев Аркадий Васильевич (1936-2012) - Коми Республикаса нимйӧза серпасалысь. == Олан туй == 1936, кӧч тӧлысь 29 лун - чужис Перым Коми кытшын Кудымкар районысь Степанов сикт овмӧдчӧминса Дёмина грездын. 1959 - помаліс Кудымкарса вöр техникум. Уджаліс леспромхозын десятникöн, туй вöчан мастерöн, техмеханикаысь да техчерчениесь лаборантöн. Уджыштіс кытшса Шаблон:Серпасыс абу Уляшев Александо Егорович (1956) - коми сьылысь, шылад тэчысь, гижысь. == Олан туй == Александр Уляшев чужӧма 1956-ӧд вося сора тӧлысь 30-ӧд лунӧ Помӧсдін районса (ӧні Кулӧмдін район) Скӧрӧдум сиктын. Чужан сиктас помалӧма 8 класса школа. == Сьылӧм == Дасьтӧма 100 коми сьыланкывлы шылад, сы мында кымын жӧ Сыктывкарын. == Удж == Уна во чöж Аркадий Мошев вöлі коми небöгъяс медшöр серпасалысьöн. Сылöн бура артмисны коми да перым коми мифологияысь да фольклорысь персонажъяслысь пертасъяссö серпасалöм.",177,Synthetic,data_augmentation,,
kv,Synthetic_kv_17,"справочник. - Сыктывкар, 2000. Республика Коми: Административно-территориальное деление на 1 августа 1992 г. Издание пятое. - Сыктывкар, 1992. Республика Коми: Энциклопедия. - Сыктывкар, 1997-2000. - Т. 1-3. Коми му пасьтала, но кызвыныс гожйӧ Печоралӧн шӧр да кывтыд юкӧнъясас, Усва ковтысын, вӧра тундраын да тундраын. Пармаысь да вӧраинъясысь вӧзьӧс он казявлывлы, сы вӧсна мый тайӧ лэбачыс радейтӧ овны-поздйысьны паськыд эрда местаясын, кӧні эмӧсь тыяс да гӧпъяс, туруна видзьяс. == Поздйысьӧм == Лунвылысь вӧзьяс миянӧ пондӧны локтавны косму тӧлысь колькйысь петан кадыс быд во абу ӧткодь. Медводдза позтыра вӧзьясӧс корсюрӧ казявлывлӧмаӧсь лӧддза-номъя тӧлысь шӧрсянь. == Оласног да сёян == Вӧзьяс - быдмӧг сёйысь пӧткаяс, пырджык пӧткӧдчӧны ва турунъясӧн. Яя сёян вылӧ найӧ ыштывлӧны зэв гежӧда. Чужанінсӧ вӧзьяс эновтӧны да лэбӧны шоныдджыкинъясӧ моз тӧлысь помын либӧ кӧч тӧлысь пуксьӧм бӧрын. Тӧвйӧны уткаясыс Вой саридз да Шӧрмудор саридз бердын. Лэбачьясӧс туялысьяслӧн висьталӧм серти, Комиын кыйсьысьяслы веськавлывлӧмаӧсь Голландияын, Войвыв Исландияын, Бельгияын да Астраханьса заповедникын кольчаалӧм вӧзьяс. == Рӧдвуж кыв вылын == Комиын кӧнсюрӧ уткасӧ «вӧзь» пыдди шуӧны «ваулаӧн» да «кос уткаӧн». Вӧзь нимыс зэв важся, лӧсьӧдлӧмаӧсь сійӧс, тыдалӧ, важ финн-йӧгра войтыр уна водзӧ вылӧ кӧсйисны лӧсьӧдны метро. Медводдза мирöвöй война, кодi заводитчис 1914 воын, тшöтш нюжöдiс татшöм проект збыльмöдöмсö. 20-ӧд нэм 1933 воын татшӧм",199,Synthetic,data_augmentation,,
kv,Synthetic_kv_18,"некымынӧн - Перым край асыв-войвылын («Вишерский» канму заповедникын). == Ас ним да этнографическӧй котыръяс == «Манси» ас ним вуджӧдсьӧ кыдзи «морт», артмӧма важ фин-йӧгра кадся *mańćɜ «ай, морт» кывсянь. Кыввужйыс тыдовтчӧ и мукӧд фин-йӧгра кывйын: ӧстякъяслӧн фратрия шусьӧ «маньть» (mańt́) (ваха сёрнисикас), «моньть» (mońt́) (иртыш сёрнисикас), «мась» (maś) (обдор сёрнисикас), S̷, T, Ţ, U, V, Z, Ь 1937 восянь - роч алфавит подулын. Сёрӧнджык вежлалӧма да содталӧма. Ӧнія кадӧ: А а, Ā ā, Б б, В в, Г г, Д д, Е е, Ē ē, Ё ё, Ж ж, З з, И и, Ӣ ӣ, Й й, К к, Л Ю ю , Ю̄ ю̄, Я я Вӧгул гижӧда кыв подулын сосьва сёрнисикас. == Лыд == 2002 воын Рочмуын олӧма 11 432 вӧгул, 2010 воын - 12 269 морт. 2010 воын Тюмень обласьтын олӧма 11 614 вӧгул: на лыдын Ханты-Вӧгул асвеськӧдлан кытшын 10 917 (2010 в.), Ямал-Яран асвеськӧдлан кытшын 171 маддяръяслӧн «magyar» ас ним. Вогул кывлӧн сёрнисикасъясын паныдасьлӧ татшӧм татшӧм кывъяс: маньси (mańśi) (сосьва вӧгул), ма̄ньсь (māńś) (пелым вӧгул), мӧ̄ньсь (mɔ̄̈ńś) (улыс конда вӧгул), мӓньцӣ (mäńćī) (тавда",177,Synthetic,data_augmentation,,
kv,Synthetic_kv_19,"Сипертас - йӧзкостса фольклор котыр. Лӧсьӧдӧма Кӧрткерӧс районса Одыб сиктын 1985-ӧд воын. == История == «Сипертас» нима котыр вӧлі лӧсьӧдӧма 1985-ӧд воын Одыб сиктса культура керка бердын. «Сипертас» кывсӧ йӧзыс ӧткодялӧны «маръямоль» кывкӧд. Медводдза лунсяньыс котырнас веськӧдлӧ Попова Мария Александровна. 1996 воын - ворсіс медводдза роль фильмын («Dastak») 2004 воын - ворсіс фильмын «Main Hoon Na» Шахрукх Кханкӧд 2010 восянь - котыртӧ индияса мичлун конкурсӧс «I Am She - Miss Universe India» == Ӧшмӧсъяс == Сен Сушмита IMDb вылын Сушмиталӧн олан туй да Умбе́рто Э́ко (1932-2016) - Италияса нималана гижысь, туялысь. == Олан туй == Умберто Эко чужис Италияса Алессандриаын (Пьемонт карын, Туринсянь неылын) 1932 вося тӧвшӧр тӧлысь 5-ӧд лунӧ. Батьыс, Джулио Эко, вӧлі бухгалтерӧн, ветліс куим тыш вылӧ. Айму вӧсна Ыджыд тыш кадӧ Джованна мамыскӧд Умберто вуджис овны неыджыд грездӧ, мый вӧлі 1994-ӧд воын котырыслы сетӧма «йӧзкостса» ним. Котырлӧн репертуарын эм Одыб сиктса обрядъяс, йӧзкостса сьыланкывъяс да йӧктӧмъяс: «Чибильтӧм»",150,Synthetic,data_augmentation,,
kv,Synthetic_kv_20,"2011-ӧд (кык сюрс дас ӧтиӧд) во - Григорий календар серти абу кассяна во, пансьӧ субӧтасянь. == Лоӧмторъяс == урасьӧм тӧлысь 4-ӧд лун - Сыктывкар воссьӧма П.А. Сорокин нима «Наследие» шӧрин моз тӧлысь 19-ӧд лун - Сыктывдін районса Ыб сиктын воссьӧма Фин-йӧгра этнокультурнӧй парк == Кулісны == урасьӧм тӧлысь кӧдзыдысь Войвож-Уква биарупроводн авария лои: Войвож да Сьӧдъю посёлокъясӧ дугдісны биару сетны, би сетӧмын мытшӧдъяс лоины, Войвожын трубаясысь шоныд ва лэдзӧма, медым став шонтан системаыс эз жугав. == Ӧшмӧсъяс == Жеребцов И.Л. Где ты живешь: Населенные пункты Республики Коми. Историко-демографический справочник. - Сыктывкар, 2000. История Коми с древнейших времен до Войвож (рочӧн Войвож) - Коми Республикаын посёлок, Сосногорск районысь Войвож кар овмӧдчӧминса шӧрин. == География == Посёлок пукалӧ Уква-Мылдін туй бокын. == История == 1943 воын вӧлі восьтӧма Войвож биару куйланін. 1947 вося йирым тӧлысь 23-ӧд лунӧ вӧлі регистрируйтӧма кыдзи Войвож уджалысьяслӧн посёлок. 2002 вося тӧвшӧр тӧлысь 7-ӧд лунӧ ёна 6-ӧд лун - Социалистическӧй Уджвывса герой, видз-му овмӧсын уджалысь Октябрина Вежова (Игнатова) (чужис 1932) косму тӧлысь 21-ӧд лун - нималана коми гижысь, Коми Республикаса нимйӧза гижысь Иван Топоров (чужис 1928) ода-кора тӧлысь 4-ӧд лун - Сӧвет да Рочму кадся карел гижысь, вуджӧдчысь, фольклор туялысь Унелма Конкка (чужис 1921) конца XX века: В",200,Synthetic,data_augmentation,,
ky,Synthetic_ky_1,"Жиптик - Баткен районунундагы суу, Кайыңды суусунун негизги куймасы. Алай кырка тоосунун түн. капталынан агып түшөт. Узундугу 24 км, алабынын аянты 185 км2. Алабынын деңиз деңг. орт.бийикт. 3800 м. Ж. суусу Щуровский мөңгүсүнөн башталып, адегенде түндүк-батышты, анан батышты карай агып, Миңтеке суусу менен кошулгандан кийин Киндик деп аталат. Терең кокту 15-корпустун, андан соң 3-армиянын штабынын начальниги. 1918-жылдан Кызыл Армияга ыктыярдуу өтүп, жетекчи кызматтарда иштеген. 1918-19-ж. Чыгыш фронтунун аскерлеринин командачысы болуп, Колчак аскерлерин кыйраткан чабуулга жетекчилик кылган. 1919-24-ж. республиканын куралдуу күчтөрүнүн башкы командачысы. 1924-ж. апрелден ЖДКАнын аппаратында жооптуу кызматтарда. 1927- 34-ж. Аскер жана деңиз иштери боюнча эл комиссарынын жана Революциячыл аскер Верес - Орусиядагы дарыя. Кемеров облусу, Краснояр крайы, Томск облусу жер аймактарын агып өтөт. Дарыя куйган жери - Четь дарыясынын сол жээгинен 393 км алыстыкта орун алган. Дарыянын узундугу - 14 км. == Суу реестринин маалыматтары == Орусиянын мамлекеттик суу реестринин маалыматы боюнча Жогорку Обь бассейнинин айланасында жатат, дарыянын суу Каменев Сергей Сергеевич (4(16). 4. 1881, Киев - 25. 8. 1936, Москва) - советтик аскер ишмери, армиянын 1-рангадагы командири (1935). 1930-жылдан КПСС мүчөсү. Аскер инженеринин үй-бүлөсүнөн. Александр аскер окуу жайын (1900), Генштаб Академиясын",183,Synthetic,data_augmentation,,
